V1	V2	V3	V4	V5	V6
96740	1	0	0	0	0	101192536
96741	1	0	0	0	0	10256843
96742	1	0	0	0	-38422658	0
96743	1	0	0	0	-16024306	0
96744	1	0	0	0	0	32918613
96745	1	0	0	0	-307388	0
96746	1	0	0	0	0	25699
96747	1	0	0	0	-69659	0
96748	1	0	0	0	0	875229
96749	1	0	0	0	0	188596
96750	1	0	0	0	0	27252424
96751	1	0	0	0	0	38441698
96752	1	0	0	0	-43702898	0
96753	1	0	0	0	0	36337449
96754	1	0	0	0	0	36661952
96755	1	0	0	0	0	36696659
96756	1	0	0	0	0	36714327
96757	1	0	0	0	0	36680714
96758	1	0	0	0	0	22667281
96759	1	0	0	0	0	36402675
96760	1	0	0	0	0	34891001
96761	1	0	0	0	0	44406634
96762	1	0	0	0	0	22506452
96763	1	0	0	0	-2510628	0
96764	1	0	0	0	-2723817	0
96765	1	0	0	0	-2213259	0
96766	1	0	0	0	-3168415	0
96767	1	0	0	0	-3127165	0
96768	1	0	0	0	-2168496	0
96769	1	0	0	0	-3051525	0
96770	1	0	0	0	-2972900	0
96771	1	0	0	0	-2910392	0
96772	1	0	0	0	-2881366	0
96773	1	0	0	0	0	35511575
96774	1	0	0	0	0	34818617
96775	1	0	0	0	0	27623642
96776	1	0	0	0	-62266865	0
96777	1	0	0	0	0	99222027
96778	1	0	0	0	0	27644299
96779	1	0	0	0	0	23709852
96780	1	0	0	0	0	23709426
96781	1	0	0	0	0	20783795
96782	1	0	0	0	0	35748099
96783	1	0	0	0	0	110220427
96784	1	0	0	0	0	29912581
96785	1	0	0	0	0	110179709
96786	1	0	0	0	0	33212249
96787	1	0	0	0	0	11780995
96788	1	0	0	0	0	2799971
96789	1	0	0	0	-155017	0
96790	1	0	0	0	0	22932322
96791	1	0	0	0	0	23102123
96792	1	0	0	0	0	112956632
96793	1	0	0	0	-69575879	0
96794	1	0	0	0	0	34149138
96795	1	0	0	0	0	113052996
96796	1	0	0	0	0	160163211
96797	0	0	0	1	77895	0
96798	0	1	0	0	0	703467
96799	1	0	0	0	-1880974	0
96800	0	1	0	0	-99108	0
96801	0	1	0	0	0	683234
96802	1	0	0	0	0	4836337
96803	1	0	0	0	0	4802658
96804	0	1	0	0	0	785993
96805	0	1	0	0	0	772824
96806	0	1	0	0	-595330	0
96807	0	1	0	0	-598458	0
96808	1	0	0	0	0	49651389
96809	1	0	0	0	0	49850402
96810	1	0	0	0	0	28298221
96811	1	0	0	0	0	50546861
96812	1	0	0	0	0	50760093
96813	1	0	0	0	0	49122607
96814	1	0	0	0	0	49669526
96815	1	0	0	0	0	49173303
96816	1	0	0	0	0	51019893
96817	1	0	0	0	0	51408720
96818	1	0	0	0	0	48957509
96819	1	0	0	0	0	39900423
96820	1	0	0	0	0	7512850
96821	0	1	0	0	0	156161
96822	1	0	0	0	0	19622103
96823	0	1	0	0	-112867	0
96824	1	0	0	0	-12057916	0
96825	1	0	0	0	0	113807660
96826	1	0	0	0	-18030360	0
96827	1	0	0	0	0	51590372
96828	1	0	0	0	0	51327589
96829	1	0	0	0	0	51565090
96830	1	0	0	0	0	51295191
96831	1	0	0	0	0	4518040
96832	1	0	0	0	0	49774900
96833	1	0	0	0	0	42414816
96834	1	0	0	0	0	9934338
96835	1	0	0	0	0	9859755
96836	1	0	0	0	0	9839218
96837	1	0	0	0	0	9760057
96838	1	0	0	0	0	9576031
96839	1	0	0	0	0	9530279
96840	1	0	0	0	0	9338551
96841	1	0	0	0	0	9335090
96842	1	0	0	0	0	8181918
96843	1	0	0	0	-16804067	0
96844	1	0	0	0	0	40795555
96845	1	0	0	0	0	39955611
96846	0	1	0	0	0	487752
96847	1	0	0	0	0	2875612
96848	1	0	0	0	0	94054168
96849	0	1	0	0	-283889	0
96850	1	0	0	0	0	9108158
96851	0	1	0	0	0	132373
96852	0	1	0	0	-171408	0
96853	0	1	0	0	-144512	0
96854	0	1	0	0	0	63577
96855	1	0	0	0	0	8889566
96856	1	0	0	0	0	93439957
96857	1	0	0	0	0	250939885
96858	1	0	0	0	0	11122611
96859	1	0	0	0	0	10570218
96860	1	0	0	0	0	47025975
96861	1	0	0	0	0	47316667
96862	1	0	0	0	0	46183654
96863	1	0	0	0	-16625022	0
96864	1	0	0	0	0	8056432
96865	0	1	0	0	-454717	0
96866	1	0	0	0	0	51123700
96867	1	0	0	0	0	235580775
96868	1	0	0	0	0	50732209
96869	1	0	0	0	0	47915216
96870	1	0	0	0	0	47192069
96871	1	0	0	0	0	44740569
96872	1	0	0	0	0	44805113
96873	1	0	0	0	0	44812755
96874	1	0	0	0	0	47787693
96875	1	0	0	0	0	47687296
96876	1	0	0	0	0	47721642
96877	1	0	0	0	0	46583570
96878	1	0	0	0	0	46547318
96879	1	0	0	0	0	47506899
96880	1	0	0	0	0	47831608
96881	1	0	0	0	0	47570309
96882	1	0	0	0	0	47972739
96883	1	0	0	0	0	47753458
96884	1	0	0	0	0	46436804
96885	1	0	0	0	0	47539648
96886	1	0	0	0	0	48848004
96887	1	0	0	0	0	50295174
96888	1	0	0	0	0	50152543
96889	1	0	0	0	0	49925679
96890	1	0	0	0	0	49557678
96891	1	0	0	0	0	49540817
96892	1	0	0	0	0	49495767
96893	1	0	0	0	0	48933747
96894	1	0	0	0	0	49048924
96895	1	0	0	0	0	48521748
96896	1	0	0	0	0	48587380
96897	1	0	0	0	0	49397203
96898	1	0	0	0	0	49001512
96899	1	0	0	0	0	46339831
96900	1	0	0	0	0	324706
96901	1	0	0	0	-7393557	0
96902	1	0	0	0	0	42654762
96903	1	0	0	0	0	42268129
96904	1	0	0	0	0	7558814
96905	1	0	0	0	0	40153503
96906	1	0	0	0	0	50042126
96907	1	0	0	0	0	50589122
96908	1	0	0	0	0	50162002
96909	1	0	0	0	0	50206147
96910	1	0	0	0	0	10000083
96911	1	0	0	0	0	9983352
96912	1	0	0	0	0	9386796
96913	1	0	0	0	0	9595671
96914	1	0	0	0	0	9452652
96915	1	0	0	0	0	10027443
96916	1	0	0	0	0	10850987
96917	1	0	0	0	0	38744465
96918	1	0	0	0	0	38689768
96919	1	0	0	0	0	38704581
96920	1	0	0	0	0	26353734
96921	1	0	0	0	0	89758712
96922	1	0	0	0	0	8897515
96923	1	0	0	0	-1244017	0
96924	1	0	0	0	0	23554777
96925	1	0	0	0	0	40885855
96926	1	0	0	0	0	10347163
96927	1	0	0	0	0	10652972
96928	1	0	0	0	0	10896332
96929	1	0	0	0	0	10770709
96930	1	0	0	0	0	10740802
96931	1	0	0	0	0	46646183
96932	1	0	0	0	0	48558417
96933	1	0	0	0	0	48445243
96934	1	0	0	0	0	52167382
96935	1	0	0	0	0	52148312
96936	0	1	0	0	0	330208
96937	1	0	0	0	0	39979396
96938	1	0	0	0	0	49949632
96939	1	0	0	0	0	41552481
96940	1	0	0	0	0	42052150
96941	1	0	0	0	0	5622810
96942	1	0	0	0	-17974681	0
96943	1	0	0	0	0	9149770
96944	1	0	0	0	0	165693179
96945	1	0	0	0	0	164730369
96946	1	0	0	0	0	37089443
96947	1	0	0	0	-275049	0
96948	1	0	0	0	0	74430599
96949	1	0	0	0	-11909717	0
96950	1	0	0	0	0	50233457
96951	1	0	0	0	0	42185097
96952	1	0	0	0	0	41614794
96953	0	1	0	0	-720246	0
96954	0	1	0	0	-868148	0
96955	1	0	0	0	0	48345080
96956	1	0	0	0	0	52632149
96957	1	0	0	0	0	41538594
96958	1	0	0	0	0	48316548
96959	1	0	0	0	0	50610895
96960	1	0	0	0	0	48241614
96961	1	0	0	0	0	251127838
96962	1	0	0	0	0	7614811
96963	1	0	0	0	-18076239	0
96964	1	0	0	0	0	6678184
96965	0	1	0	0	0	394212
96966	1	0	0	0	0	48207274
96967	1	0	0	0	0	49631167
96968	1	0	0	0	0	50652025
96969	1	0	0	0	0	52107419
96970	1	0	0	0	0	36574608
96971	1	0	0	0	0	36616029
96972	1	0	0	0	0	51781040
96973	1	0	0	0	0	48165052
96974	1	0	0	0	0	47046894
96975	1	0	0	0	0	45562388
96976	1	0	0	0	0	45602800
96977	1	0	0	0	0	46772818
96978	1	0	0	0	0	47143453
96979	1	0	0	0	0	45576974
96980	1	0	0	0	0	48029226
96981	1	0	0	0	0	47253961
96982	1	0	0	0	0	46005305
96983	1	0	0	0	0	46120222
96984	0	1	0	0	0	110199
96985	1	0	0	0	0	41888570
96986	1	0	0	0	0	41927868
96987	1	0	0	0	0	41868360
96988	1	0	0	0	0	81403390
96989	1	0	0	0	0	48120325
96990	1	0	0	0	0	51386614
96991	1	0	0	0	-7284105	0
96992	1	0	0	0	0	42886813
96993	1	0	0	0	0	41360104
96994	1	0	0	0	0	16645732
96995	1	0	0	0	0	250503375
96996	1	0	0	0	-12347876	0
96997	1	0	0	0	0	36200227
96998	1	0	0	0	0	41100414
96999	1	0	0	0	0	41633497
97000	1	0	0	0	0	41428574
97001	1	0	0	0	0	40986165
97002	1	0	0	0	0	42448577
97003	1	0	0	0	0	42294337
97004	1	0	0	0	0	41662059
97005	1	0	0	0	0	52340906
97006	1	0	0	0	0	52313714
97007	1	0	0	0	0	52473456
97008	1	0	0	0	0	52188247
97009	1	0	0	0	0	52186222
97010	1	0	0	0	0	52377619
97011	1	0	0	0	0	92133920
97012	1	0	0	0	0	92152630
97013	0	1	0	0	-996502	0
97014	1	0	0	0	0	51128903
97015	1	0	0	0	0	45043924
97016	1	0	0	0	0	45026721
97017	1	0	0	0	0	47060628
97018	1	0	0	0	0	45022388
97019	1	0	0	0	0	44714013
97020	1	0	0	0	0	71597097
97021	1	0	0	0	0	72432885
97022	1	0	0	0	0	33284897
97023	1	0	0	0	-1255661	0
97024	1	0	0	0	0	43184773
97025	1	0	0	0	0	43342412
97026	1	0	0	0	-15668987	0
97027	1	0	0	0	0	36528775
97028	1	0	0	0	0	47214175
97029	1	0	0	0	0	129631009
97030	1	0	0	0	-14521791	0
97031	1	0	0	0	0	51799905
97032	1	0	0	0	-1141491	0
97033	1	0	0	0	0	45534851
97034	1	0	0	0	0	54471436
97035	1	0	0	0	0	51063513
97036	1	0	0	0	0	52064983
97037	1	0	0	0	0	52049614
97038	1	0	0	0	0	52018884
97039	1	0	0	0	0	51370810
97040	1	0	0	0	0	51095034
97041	1	0	0	0	0	50300798
97042	1	0	0	0	0	41251810
97043	1	0	0	0	0	116499479
97044	1	0	0	0	0	94094049
97045	1	0	0	0	0	94031350
97046	1	0	0	0	0	6638418
97047	1	0	0	0	0	59063543
97048	1	0	0	0	0	35939440
97049	1	0	0	0	0	60961471
97050	1	0	0	0	0	51502163
97051	1	0	0	0	-20563515	0
97052	1	0	0	0	-20605440	0
97053	1	0	0	0	0	110680734
97054	1	0	0	0	0	14393750
97055	1	0	0	0	0	14628041
97056	1	0	0	0	0	14513685
97057	1	0	0	0	0	52154260
97058	1	0	0	0	0	104279539
97059	1	0	0	0	0	104295577
97060	1	0	0	0	0	40958936
97061	1	0	0	0	0	35235787
97062	1	0	0	0	0	44722576
97063	1	0	0	0	-1000239	0
97064	1	0	0	0	0	125965111
97065	1	0	0	0	0	125939569
97066	1	0	0	0	0	125895271
97067	1	0	0	0	0	126664723
97068	1	0	0	0	0	107539145
97069	1	0	0	0	-15614699	0
97070	1	0	0	0	0	60509667
97071	1	0	0	0	0	60525238
97072	1	0	0	0	0	60001590
97073	1	0	0	0	0	60832558
97074	1	0	0	0	0	60565165
97075	1	0	0	0	0	60587177
97076	1	0	0	0	0	60131099
97077	1	0	0	0	0	60709106
97078	1	0	0	0	0	60095392
97079	1	0	0	0	-1438740	0
97080	1	0	0	0	-1123118	0
97081	1	0	0	0	0	51229430
97082	1	0	0	0	0	112816289
97083	1	0	0	0	0	112821288
97084	1	0	0	0	0	115646582
97085	1	0	0	0	-20628547	0
97086	1	0	0	0	0	89782395
97087	1	0	0	0	0	5264105
97088	1	0	0	0	-2966132	0
97089	1	0	0	0	0	40366730
97090	1	0	0	0	0	26927993
97091	1	0	0	0	0	26902716
97092	1	0	0	0	0	58204343
97093	1	0	0	0	-13364487	0
97094	1	0	0	0	0	45915000
97095	1	0	0	0	0	46424269
97096	1	0	0	0	0	43722013
97097	1	0	0	0	0	235602675
97098	1	0	0	0	0	118151987
97099	1	0	0	0	0	4960972
97100	1	0	0	0	0	32812883
97101	1	0	0	0	0	32932409
97102	1	0	0	0	0	128647947
97103	1	0	0	0	0	128357703
97104	1	0	0	0	0	11560818
97105	1	0	0	0	0	11538924
97106	1	0	0	0	0	11615573
97107	1	0	0	0	0	26156484
97108	0	1	0	0	0	911514
97109	1	0	0	0	0	7177869
97110	1	0	0	0	0	14408526
97111	1	0	0	0	-511794	0
97112	1	0	0	0	-539223	0
97113	1	0	0	0	-527088	0
97114	1	0	0	0	0	44422765
97115	1	0	0	0	0	46139280
97116	1	0	0	0	0	46096310
97117	1	0	0	0	0	47335791
97118	1	0	0	0	0	43934504
97119	1	0	0	0	0	46039904
97120	1	0	0	0	0	45456227
97121	1	0	0	0	0	45334917
97122	1	0	0	0	0	46794569
97123	1	0	0	0	0	47359650
97124	1	0	0	0	0	43688066
97125	1	0	0	0	0	46688671
97126	1	0	0	0	0	43634816
97127	1	0	0	0	0	43125839
97128	1	0	0	0	0	43602004
97129	1	0	0	0	0	47738936
97130	1	0	0	0	0	44914032
97131	1	0	0	0	-2086651	0
97132	1	0	0	0	-1887203	0
97133	1	0	0	0	-1915739	0
97134	1	0	0	0	0	59877053
97135	1	0	0	0	0	59839647
97136	1	0	0	0	0	60034808
97137	1	0	0	0	0	45697424
97138	1	0	0	0	0	110745900
97139	1	0	0	0	0	9609126
97140	1	0	0	0	0	59373050
97141	1	0	0	0	0	59546252
97142	1	0	0	0	0	59037248
97143	1	0	0	0	0	59115342
97144	1	0	0	0	0	59647394
97145	1	0	0	0	0	59717686
97146	1	0	0	0	0	78880510
97147	1	0	0	0	-5674258	0
97148	1	0	0	0	-5603183	0
97149	1	0	0	0	-6420395	0
97150	1	0	0	0	-6071154	0
97151	1	0	0	0	-6101291	0
97152	1	0	0	0	-6231030	0
97153	1	0	0	0	-5280776	0
97154	1	0	0	0	0	8121530
97155	1	0	0	0	0	61136367
97156	1	0	0	0	0	61411547
97157	1	0	0	0	0	61250043
97158	1	0	0	0	0	61291880
97159	1	0	0	0	0	61365544
97160	1	0	0	0	0	61442553
97161	1	0	0	0	0	61130201
97162	1	0	0	0	0	61129984
97163	1	0	0	0	0	61148465
97164	1	0	0	0	0	54133722
97165	1	0	0	0	0	125529582
97166	1	0	0	0	-7601072	0
97167	1	0	0	0	0	10540978
97168	1	0	0	0	0	251673873
97169	1	0	0	0	0	116502083
97170	1	0	0	0	0	35441976
97171	0	1	0	0	-696779	0
97172	1	0	0	0	0	7409030
97173	1	0	0	0	0	59969869
97174	1	0	0	0	0	59946056
97175	1	0	0	0	0	41404801
97176	1	0	0	0	0	10611734
97177	1	0	0	0	0	10464155
97178	1	0	0	0	0	10544392
97179	1	0	0	0	0	10664983
97180	1	0	0	0	0	10634132
97181	1	0	0	0	0	8740006
97182	1	0	0	0	-10829264	0
97183	1	0	0	0	0	59763428
97184	1	0	0	0	0	21405560
97185	1	0	0	0	-216019	0
97186	1	0	0	0	-233013	0
97187	1	0	0	0	0	104269327
97188	1	0	0	0	0	40390684
97189	1	0	0	0	0	102937353
97190	1	0	0	0	0	12392511
97191	1	0	0	0	0	12413796
97192	1	0	0	0	0	106143755
97193	1	0	0	0	0	106385091
97194	1	0	0	0	0	52117216
97195	1	0	0	0	0	52076717
97196	1	0	0	0	0	47285028
97197	1	0	0	0	0	44287999
97198	1	0	0	0	0	34019743
97199	1	0	0	0	0	73701842
97200	1	0	0	0	0	85636112
97201	1	0	0	0	0	53373171
97202	1	0	0	0	0	40428634
97203	1	0	0	0	0	91104117
97204	1	0	0	0	0	182298414
97205	1	0	0	0	0	118826438
97206	1	0	0	0	0	65157395
97207	1	0	0	0	-1770954	0
97208	1	0	0	0	0	36242840
97209	1	0	0	0	0	87758649
97210	1	0	0	0	0	7916854
97211	1	0	0	0	0	5588176
97212	1	0	0	0	0	54433529
97213	1	0	0	0	-82554	0
97214	1	0	0	0	0	78646091
97215	1	0	0	0	0	71511334
97216	1	0	0	0	0	71620180
97217	1	0	0	0	0	71509060
97218	1	0	0	0	0	31825229
97219	1	0	0	0	0	164351843
97220	1	0	0	0	0	58498129
97221	1	0	0	0	0	84455396
97222	1	0	0	0	0	105713448
97223	1	0	0	0	0	33700195
97224	1	0	0	0	0	58634180
97225	1	0	0	0	0	54982683
97226	1	0	0	0	0	47847659
97227	1	0	0	0	0	110543937
97228	1	0	0	0	0	-44079
97229	1	0	0	0	0	965653
97230	1	0	0	0	0	1745099
97231	1	0	0	0	0	1246477
97232	1	0	0	0	-10017999	0
97233	1	0	0	0	-9255686	0
97234	1	0	0	0	-9255291	0
97235	1	0	0	0	-7495290	0
97236	1	0	0	0	-7548808	0
97237	1	0	0	0	-84298	0
97238	1	0	0	0	0	6364
97239	1	0	0	0	0	9713668
97240	1	0	0	0	-10155995	0
97241	1	0	0	0	-9338909	0
97242	1	0	0	0	-9185137	0
97243	1	0	0	0	0	91701755
97244	1	0	0	0	0	89143975
97245	1	0	0	0	0	89058360
97246	1	0	0	0	0	89143308
97247	1	0	0	0	0	89106460
97248	1	0	0	0	0	93130296
97249	1	0	0	0	0	91388735
97250	1	0	0	0	0	82585678
97251	1	0	0	0	0	6972617
97252	1	0	0	0	0	6724234
97253	1	0	0	0	0	73719448
97254	1	0	0	0	0	117035721
97255	1	0	0	0	0	116963495
97256	1	0	0	0	0	116949269
97257	1	0	0	0	0	72328182
97258	1	0	0	0	0	11766191
97259	1	0	0	0	0	117461373
97260	1	0	0	0	0	62782494
97261	1	0	0	0	0	3978485
97262	1	0	0	0	0	80397367
97263	1	0	0	0	0	80072864
97264	1	0	0	0	0	80054102
97265	1	0	0	0	0	80020489
97266	1	0	0	0	0	80038157
97267	1	0	0	0	0	108918626
97268	1	0	0	0	0	108903238
97269	1	0	0	0	0	108875637
97270	1	0	0	0	0	26505891
97271	1	0	0	0	-1098330	0
97272	1	0	0	0	0	41282087
97273	1	0	0	0	0	44163808
97274	1	0	0	0	0	93170538
97275	1	0	0	0	0	55542106
97276	1	0	0	0	0	54859002
97277	1	0	0	0	0	32538781
97278	1	0	0	0	0	5904330
97279	1	0	0	0	0	25188042
97280	1	0	0	0	0	61718940
97281	1	0	0	0	0	45493105
97282	1	0	0	0	0	11993509
97283	1	0	0	0	0	54995160
97284	1	0	0	0	0	54930895
97285	1	0	0	0	0	54773290
97286	1	0	0	0	-2679697	0
97287	1	0	0	0	-2778011	0
97288	1	0	0	0	-2817764	0
97289	1	0	0	0	0	51451423
97290	1	0	0	0	0	51539018
97291	1	0	0	0	0	36838366
97292	1	0	0	0	0	12768972
97293	1	0	0	0	0	50640734
97294	1	0	0	0	0	50707662
97295	1	0	0	0	0	50494391
97296	1	0	0	0	0	6799628
97297	1	0	0	0	0	6746068
97298	1	0	0	0	0	6825064
97299	1	0	0	0	0	6744026
97300	1	0	0	0	0	89482392
97301	1	0	0	0	0	39655227
97302	1	0	0	0	0	40668338
97303	1	0	0	0	0	40104155
97304	1	0	0	0	0	40445922
97305	1	0	0	0	0	39558059
97306	1	0	0	0	0	40419126
97307	1	0	0	0	0	39623090
97308	1	0	0	0	0	39437433
97309	1	0	0	0	0	39740581
97310	1	0	0	0	0	39875437
97311	1	0	0	0	0	39951856
97312	1	0	0	0	0	40406877
97313	1	0	0	0	0	40203838
97314	1	0	0	0	0	39728408
97315	1	0	0	0	0	59064054
97316	1	0	0	0	0	11887111
97317	1	0	0	0	0	4791727
97318	1	0	0	0	0	32194790
97319	1	0	0	0	0	29087283
97320	1	0	0	0	0	81422010
97321	1	0	0	0	0	81483834
97322	1	0	0	0	0	80937698
97323	1	0	0	0	0	81125706
97324	1	0	0	0	0	81357533
97325	1	0	0	0	0	59295137
97326	1	0	0	0	0	58997752
97327	1	0	0	0	0	28027184
97328	1	0	0	0	0	53904968
97329	1	0	0	0	0	53888697
97330	1	0	0	0	0	32502645
97331	1	0	0	0	0	24156878
97332	1	0	0	0	0	81843815
97333	1	0	0	0	-1752115	0
97334	1	0	0	0	0	120342405
97335	1	0	0	0	0	45374932
97336	1	0	0	0	0	45719678
97337	1	0	0	0	0	44098080
97338	1	0	0	0	0	39040325
97339	1	0	0	0	0	45708098
97340	1	0	0	0	-432277	0
97341	1	0	0	0	0	73147104
97342	1	0	0	0	0	62622557
97343	1	0	0	0	0	97315063
97344	1	0	0	0	0	372
97345	1	0	0	0	-2853	0
97346	1	0	0	0	0	15938028
97347	1	0	0	0	0	7823520
97348	1	0	0	0	0	3443282
97349	1	0	0	0	0	6777010
97350	1	0	0	0	0	6755435
97351	1	0	0	0	0	6878715
97352	1	0	0	0	0	6936074
97353	1	0	0	0	0	3067434
97354	1	0	0	0	-4550005	0
97355	1	0	0	0	0	97131898
97356	1	0	0	0	0	3431414
97357	1	0	0	0	0	2437631
97358	1	0	0	0	0	2471608
97359	1	0	0	0	0	3040842
97360	1	0	0	0	0	60933566
97361	1	0	0	0	0	73381051
97362	1	0	0	0	0	73036778
97363	1	0	0	0	0	73091760
97364	1	0	0	0	0	3801130
97365	1	0	0	0	0	47996541
97366	1	0	0	0	-1077206	0
97367	1	0	0	0	0	80332141
97368	1	0	0	0	0	52249940
97369	1	0	0	0	0	52454943
97370	1	0	0	0	0	25060230
97371	1	0	0	0	0	10871018
97372	1	0	0	0	0	58464815
97373	1	0	0	0	0	22712749
97374	1	0	0	0	0	60254109
97375	1	0	0	0	0	106378939
97376	1	0	0	0	0	1277784
97377	1	0	0	0	0	31467190
97378	1	0	0	0	0	31442690
97379	1	0	0	0	0	6864567
97380	1	0	0	0	0	23543105
97381	1	0	0	0	0	59262634
97382	1	0	0	0	0	59314620
97383	1	0	0	0	0	81860546
97384	1	0	0	0	0	42740191
97385	1	0	0	0	0	42741037
97386	1	0	0	0	0	45550649
97387	1	0	0	0	0	45535982
97388	1	0	0	0	0	51856657
97389	1	0	0	0	0	106128329
97390	1	0	0	0	0	61493676
97391	1	0	0	0	-1084822	0
97392	1	0	0	0	0	53830885
97393	1	0	0	0	0	84186839
97394	1	0	0	0	0	84164460
97395	1	0	0	0	0	81030785
97396	1	0	0	0	0	61380761
97397	1	0	0	0	0	112453828
97398	1	0	0	0	0	41767069
97399	1	0	0	0	0	21980282
97400	1	0	0	0	0	5980954
97401	1	0	0	0	0	5974671
97402	1	0	0	0	0	86730056
97403	1	0	0	0	0	86701886
97404	1	0	0	0	0	86714196
97405	1	0	0	0	0	11910691
97406	1	0	0	0	0	286630
97407	1	0	0	0	0	48263111
97408	1	0	0	0	0	5132725
97409	1	0	0	0	0	52918316
97410	1	0	0	0	-4609162	0
97411	1	0	0	0	-4638185	0
97412	1	0	0	0	0	31743097
97413	1	0	0	0	0	31754894
97414	1	0	0	0	0	60318089
97415	1	0	0	0	0	114349418
97416	1	0	0	0	0	86822235
97417	1	0	0	0	0	29419604
97418	1	0	0	0	0	29273099
97419	1	0	0	0	0	45100482
97420	1	0	0	0	0	5863604
97421	1	0	0	0	0	4793150
97422	1	0	0	0	0	56561750
97423	1	0	0	0	0	108305419
97424	1	0	0	0	0	107875206
97425	1	0	0	0	0	107924865
97426	1	0	0	0	0	108183214
97427	1	0	0	0	0	108264263
97428	1	0	0	0	0	108120972
97429	1	0	0	0	0	108282183
97430	1	0	0	0	0	107965140
97431	1	0	0	0	0	94587134
97432	1	0	0	0	0	94594843
97433	1	0	0	0	0	199311555
97434	1	0	0	0	0	8068031
97435	1	0	0	0	0	11086901
97436	1	0	0	0	0	7424193
97437	1	0	0	0	0	19281613
97438	1	0	0	0	0	25630814
97439	1	0	0	0	0	25652289
97440	1	0	0	0	0	25969640
97441	1	0	0	0	0	107070067
97442	1	0	0	0	0	89765739
97443	1	0	0	0	0	5317627
97444	1	0	0	0	0	5290615
97445	1	0	0	0	0	40072264
97446	1	0	0	0	0	34782699
97447	1	0	0	0	0	34757108
97448	1	0	0	0	0	82547973
97449	1	0	0	0	0	7389727
97450	1	0	0	0	0	7365100
97451	1	0	0	0	0	77631986
97452	1	0	0	0	0	198835070
97453	1	0	0	0	0	89813918
97454	1	0	0	0	0	108027746
97455	1	0	0	0	0	108076463
97456	1	0	0	0	-3326138	0
97457	1	0	0	0	0	56842882
97458	1	0	0	0	0	59207705
97459	1	0	0	0	0	108393999
97460	1	0	0	0	0	108488123
97461	1	0	0	0	0	108510481
97462	1	0	0	0	0	108380087
97463	1	0	0	0	0	143473266
97464	1	0	0	0	0	39882439
97465	1	0	0	0	0	5233031
97466	1	0	0	0	0	15519152
97467	1	0	0	0	0	50010812
97468	1	0	0	0	0	61749553
97469	1	0	0	0	0	101298229
97470	1	0	0	0	0	108519093
97471	1	0	0	0	0	5034242
97472	1	0	0	0	-1192811	0
97473	1	0	0	0	0	6910374
97474	1	0	0	0	0	1573966
97475	1	0	0	0	0	7895523
97476	0	1	0	0	0	427964
97477	0	1	0	0	0	656335
97478	1	0	0	0	0	6952291
97479	1	0	0	0	0	3139759
97480	1	0	0	0	0	7632063
97481	1	0	0	0	-31738006	0
97482	1	0	0	0	-25524894	0
97483	1	0	0	0	-25610509	0
97484	1	0	0	0	-25572994	0
97485	1	0	0	0	-25609842	0
97486	1	0	0	0	-33224772	0
97487	1	0	0	0	-36412604	0
97488	1	0	0	0	-36379611	0
97489	1	0	0	0	-36365110	0
97490	1	0	0	0	-35028905	0
97491	1	0	0	0	-37205816	0
97492	1	0	0	0	-25477355	0
97493	1	0	0	0	-25463769	0
97494	1	0	0	0	-27036667	0
97495	1	0	0	0	-25417396	0
97496	1	0	0	0	-37311857	0
97497	1	0	0	0	-27927587	0
97498	1	0	0	0	-37436136	0
97499	1	0	0	0	-37350089	0
97500	1	0	0	0	-29223377	0
97501	1	0	0	0	-29205591	0
97502	1	0	0	0	-28168289	0
97503	1	0	0	0	-37446748	0
97504	1	0	0	0	-37556077	0
97505	1	0	0	0	-37913682	0
97506	1	0	0	0	0	83342121
97507	1	0	0	0	-37871170	0
97508	1	0	0	0	-36528699	0
97509	1	0	0	0	-37883892	0
97510	1	0	0	0	-37861667	0
97511	1	0	0	0	-29996168	0
97512	1	0	0	0	-29826148	0
97513	1	0	0	0	-27993148	0
97514	1	0	0	0	-27921054	0
97515	1	0	0	0	-28700269	0
97516	1	0	0	0	-27971861	0
97517	1	0	0	0	-27855269	0
97518	1	0	0	0	-22462635	0
97519	1	0	0	0	-36609269	0
97520	1	0	0	0	-36112874	0
97521	1	0	0	0	-36922666	0
97522	1	0	0	0	-36890203	0
97523	0	1	0	0	-811042	0
97524	0	1	0	0	-383164	0
97525	1	0	0	0	-1811988	0
97526	0	1	0	0	0	974608
97527	1	0	0	0	-1665576	0
97528	1	0	0	0	-1861037	0
97529	0	1	0	0	-880773	0
97530	1	0	0	0	-1628824	0
97531	0	1	0	0	-825522	0
97532	1	0	0	0	0	1554005
97533	0	1	0	0	-261203	0
97534	0	1	0	0	-296451	0
97535	0	1	0	0	-814825	0
97536	0	1	0	0	-70834	0
97537	1	0	0	0	-2328649	0
97538	0	1	0	0	-12130	0
97539	0	1	0	0	-24605	0
97540	0	1	0	0	0	76923
97541	1	0	0	0	0	1088933
97542	1	0	0	0	-1166758	0
97543	1	0	0	0	-1233590	0
97544	0	1	0	0	0	597728
97545	0	1	0	0	0	859824
97546	0	1	0	0	0	853172
97547	0	1	0	0	0	850669
97548	1	0	0	0	0	5198249
97549	1	0	0	0	0	1613686
97550	1	0	0	0	-1799768	0
97551	0	1	0	0	-21435	0
97552	0	1	0	0	0	38325
97553	0	1	0	0	0	363321
97554	0	1	0	0	0	98955
97555	0	1	0	0	-167539	0
97556	0	1	0	0	-242382	0
